Month,Max Temp. (degree Celcius)0,Max Temp. (degree Celcius)1,Max Temp. (degree Celcius)2,Max Temp. (degree Celcius)3,Max Temp. (degree Celcius)4,Max Temp. (degree Celcius)5,Max Temp. (degree Celcius)6,Min Temp. (degree Celcius)0,Min Temp. (degree Celcius)1,Min Temp. (degree Celcius)2,Min Temp. (degree Celcius)3,Min Temp. (degree Celcius)4,Min Temp. (degree Celcius)5,Min Temp. (degree Celcius)6,Rainfall (mm)0,Rainfall (mm)1,Rainfall (mm)2,Rainfall (mm)3,Rainfall (mm)4,Rainfall (mm)5,Rainfall (mm)6,Actual Evaporation (mm)0,Actual Evaporation (mm)1,Actual Evaporation (mm)2,Actual Evaporation (mm)3,Actual Evaporation (mm)4,Actual Evaporation (mm)5,Actual Evaporation (mm)6,"Relative Humidity (morning, %)0","Relative Humidity (morning, %)1","Relative Humidity (morning, %)2","Relative Humidity (morning, %)3","Relative Humidity (morning, %)4","Relative Humidity (morning, %)5","Relative Humidity (morning, %)6","Relative Humidity (afternoon, %)0","Relative Humidity (afternoon, %)1","Relative Humidity (afternoon, %)2","Relative Humidity (afternoon, %)3","Relative Humidity (afternoon, %)4","Relative Humidity (afternoon, %)5","Relative Humidity (afternoon, %)6",Sunshine (hour/day)0,Sunshine (hour/day)1,Sunshine (hour/day)2,Sunshine (hour/day)3,Sunshine (hour/day)4,Sunshine (hour/day)5,Sunshine (hour/day)6,Cloudy (hour/day)0,Cloudy (hour/day)1,Cloudy (hour/day)2,Cloudy (hour/day)3,Cloudy (hour/day)4,Cloudy (hour/day)5,Cloudy (hour/day)6,Solar Radiation (cal/cm^2/day)0,Solar Radiation (cal/cm^2/day)1,Solar Radiation (cal/cm^2/day)2,Solar Radiation (cal/cm^2/day)3,Solar Radiation (cal/cm^2/day)4,Solar Radiation (cal/cm^2/day)5,Solar Radiation (cal/cm^2/day)6,Station_Barisal,Station_Gazipur,Station_Habiganj,Station_Rangpur,Rainfall
4,36.8,33.0,34.0,35.6,31.0,34.8,35.0,23.6,23.0,20.8,24.0,24.0,22.6,23.0,0.0,13.3,3.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,91.0,90.0,90.0,91.0,90.0,87.0,91.0,59.0,52.0,31.0,40.0,50.0,43.0,52.0,7.6,2.6,7.7,9.2,2.2,6.8,8.7,5.0,10.0,4.9,3.4,10.4,5.8,3.9,423.03,261.3,426.26,474.78,248.36,397.15,458.61,1,0,0,0,0
4,33.0,34.0,35.6,31.0,34.8,35.0,32.2,23.0,20.8,24.0,24.0,22.6,23.0,21.6,13.3,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,90.0,90.0,91.0,90.0,87.0,91.0,91.0,52.0,31.0,40.0,50.0,43.0,52.0,56.0,2.6,7.7,9.2,2.2,6.8,8.7,9.2,10.0,4.9,3.4,10.4,5.8,3.9,3.4,261.3,426.26,474.78,248.36,397.15,458.61,474.78,1,0,0,0,0
4,34.0,35.6,31.0,34.8,35.0,32.2,35.0,20.8,24.0,24.0,22.6,23.0,21.6,21.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,90.0,91.0,90.0,87.0,91.0,91.0,90.0,31.0,40.0,50.0,43.0,52.0,56.0,59.0,7.7,9.2,2.2,6.8,8.7,9.2,7.7,4.9,3.4,10.4,5.8,3.9,3.4,4.9,426.26,474.78,248.36,397.15,458.61,474.78,426.26,1,0,0,0,0
4,35.6,31.0,34.8,35.0,32.2,35.0,36.6,24.0,24.0,22.6,23.0,21.6,21.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,4.0,3.0,5.0,91.0,90.0,87.0,91.0,91.0,90.0,90.0,40.0,50.0,43.0,52.0,56.0,59.0,50.0,9.2,2.2,6.8,8.7,9.2,7.7,8.8,3.4,10.4,5.8,3.9,3.4,4.9,3.8,474.78,248.36,397.15,458.61,474.78,426.26,461.85,1,0,0,0,0
4,31.0,34.8,35.0,32.2,35.0,36.6,35.0,24.0,22.6,23.0,21.6,21.8,20.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,3.0,5.0,4.0,90.0,87.0,91.0,91.0,90.0,90.0,91.0,50.0,43.0,52.0,56.0,59.0,50.0,46.0,2.2,6.8,8.7,9.2,7.7,8.8,8.6,10.4,5.8,3.9,3.4,4.9,3.8,4.0,248.36,397.15,458.61,474.78,426.26,461.85,455.38,1,0,0,0,0
4,34.8,35.0,32.2,35.0,36.6,35.0,34.8,22.6,23.0,21.6,21.8,20.0,25.6,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,5.0,4.0,4.0,87.0,91.0,91.0,90.0,90.0,91.0,91.0,43.0,52.0,56.0,59.0,50.0,46.0,53.0,6.8,8.7,9.2,7.7,8.8,8.6,8.5,5.8,3.9,3.4,4.9,3.8,4.0,4.1,397.15,458.61,474.78,426.26,461.85,455.38,452.14,1,0,0,0,0
4,35.0,32.2,35.0,36.6,35.0,34.8,34.6,23.0,21.6,21.8,20.0,25.6,23.6,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,91.0,91.0,90.0,90.0,91.0,91.0,90.0,52.0,56.0,59.0,50.0,46.0,53.0,53.0,8.7,9.2,7.7,8.8,8.6,8.5,8.6,3.9,3.4,4.9,3.8,4.0,4.1,4.0,458.61,474.78,426.26,461.85,455.38,452.14,455.38,1,0,0,0,1
4,32.2,35.0,36.6,35.0,34.8,34.6,35.0,21.6,21.8,20.0,25.6,23.6,24.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,91.0,90.0,90.0,91.0,91.0,90.0,91.0,56.0,59.0,50.0,46.0,53.0,53.0,59.0,9.2,7.7,8.8,8.6,8.5,8.6,7.9,3.4,4.9,3.8,4.0,4.1,4.0,4.7,474.78,426.26,461.85,455.38,452.14,455.38,432.73,1,0,0,0,1
4,35.0,36.6,35.0,34.8,34.6,35.0,32.8,21.8,20.0,25.6,23.6,24.0,26.6,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,90.0,90.0,91.0,91.0,90.0,91.0,91.0,59.0,50.0,46.0,53.0,53.0,59.0,59.0,7.7,8.8,8.6,8.5,8.6,7.9,8.9,4.9,3.8,4.0,4.1,4.0,4.7,3.7,426.26,461.85,455.38,452.14,455.38,432.73,465.08,1,0,0,0,1
4,36.6,35.0,34.8,34.6,35.0,32.8,28.0,20.0,25.6,23.6,24.0,26.6,22.8,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,90.0,91.0,91.0,90.0,91.0,91.0,90.0,50.0,46.0,53.0,53.0,59.0,59.0,58.0,8.8,8.6,8.5,8.6,7.9,8.9,8.7,3.8,4.0,4.1,4.0,4.7,3.7,3.9,461.85,455.38,452.14,455.38,432.73,465.08,458.61,1,0,0,0,1
4,35.0,34.8,34.6,35.0,32.8,28.0,32.0,25.6,23.6,24.0,26.6,22.8,24.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,6.2,4.0,4.0,4.0,4.0,5.0,5.0,3.0,91.0,91.0,90.0,91.0,91.0,90.0,92.0,46.0,53.0,53.0,59.0,59.0,58.0,61.0,8.6,8.5,8.6,7.9,8.9,8.7,5.2,4.0,4.1,4.0,4.7,3.7,3.9,7.4,455.38,452.14,455.38,432.73,465.08,458.61,345.4,1,0,0,0,2
4,34.8,34.6,35.0,32.8,28.0,32.0,32.2,23.6,24.0,26.6,22.8,24.0,22.8,22.6,0.0,0.0,0.0,0.0,0.0,6.2,0.2,4.0,4.0,4.0,5.0,5.0,3.0,2.0,91.0,90.0,91.0,91.0,90.0,92.0,90.0,53.0,53.0,59.0,59.0,58.0,61.0,60.0,8.5,8.6,7.9,8.9,8.7,5.2,0.2,4.1,4.0,4.7,3.7,3.9,7.4,12.4,452.14,455.38,432.73,465.08,458.61,345.4,183.67,1,0,0,0,2
4,34.6,35.0,32.8,28.0,32.0,32.2,32.2,24.0,26.6,22.8,24.0,22.8,22.6,22.8,0.0,0.0,0.0,0.0,6.2,0.2,13.3,4.0,4.0,5.0,5.0,3.0,2.0,3.0,90.0,91.0,91.0,90.0,92.0,90.0,91.0,53.0,59.0,59.0,58.0,61.0,60.0,50.0,8.6,7.9,8.9,8.7,5.2,0.2,6.4,4.0,4.7,3.7,3.9,7.4,12.4,6.2,455.38,432.73,465.08,458.61,345.4,183.67,384.21,1,0,0,0,1
4,35.0,32.8,28.0,32.0,32.2,32.2,32.4,26.6,22.8,24.0,22.8,22.6,22.8,22.6,0.0,0.0,0.0,6.2,0.2,13.3,6.0,4.0,5.0,5.0,3.0,2.0,3.0,2.0,91.0,91.0,90.0,92.0,90.0,91.0,90.0,59.0,59.0,58.0,61.0,60.0,50.0,75.0,7.9,8.9,8.7,5.2,0.2,6.4,5.5,4.7,3.7,3.9,7.4,12.4,6.2,7.1,432.73,465.08,458.61,345.4,183.67,384.21,355.1,1,0,0,0,0
4,32.8,28.0,32.0,32.2,32.2,32.4,29.0,22.8,24.0,22.8,22.6,22.8,22.6,21.0,0.0,0.0,6.2,0.2,13.3,6.0,55.0,5.0,5.0,3.0,2.0,3.0,2.0,3.5445378151260507,91.0,90.0,92.0,90.0,91.0,90.0,90.0,59.0,58.0,61.0,60.0,50.0,75.0,75.0,8.9,8.7,5.2,0.2,6.4,5.5,5.1,3.7,3.9,7.4,12.4,6.2,7.1,7.5,465.08,458.61,345.4,183.67,384.21,355.1,342.16,1,0,0,0,2
4,28.0,32.0,32.2,32.2,32.4,29.0,28.8,24.0,22.8,22.6,22.8,22.6,21.0,21.2,0.0,6.2,0.2,13.3,6.0,55.0,32.0,5.0,3.0,2.0,3.0,2.0,3.5445378151260507,3.0,90.0,92.0,90.0,91.0,90.0,90.0,90.0,58.0,61.0,60.0,50.0,75.0,75.0,75.0,8.7,5.2,0.2,6.4,5.5,5.1,6.3,3.9,7.4,12.4,6.2,7.1,7.5,6.3,458.61,345.4,183.67,384.21,355.1,342.16,380.98,1,0,0,0,0
4,32.0,32.2,32.2,32.4,29.0,28.8,28.6,22.8,22.6,22.8,22.6,21.0,21.2,20.8,6.2,0.2,13.3,6.0,55.0,32.0,10.0,3.0,2.0,3.0,2.0,3.5445378151260507,3.0,2.0,92.0,90.0,91.0,90.0,90.0,90.0,90.0,61.0,60.0,50.0,75.0,75.0,75.0,83.0,5.2,0.2,6.4,5.5,5.1,6.3,4.7,7.4,12.4,6.2,7.1,7.5,6.3,7.9,345.4,183.67,384.21,355.1,342.16,380.98,329.23,1,0,0,0,0
5,32.2,32.2,32.4,29.0,28.8,28.6,29.6,22.6,22.8,22.6,21.0,21.2,20.8,21.8,0.2,13.3,6.0,55.0,32.0,10.0,0.0,2.0,3.0,2.0,3.5445378151260507,3.0,2.0,3.0,90.0,91.0,90.0,90.0,90.0,90.0,90.0,60.0,50.0,75.0,75.0,75.0,83.0,92.0,0.2,6.4,5.5,5.1,6.3,4.7,5.6,12.4,6.2,7.1,7.5,6.3,7.9,7.0,183.67,384.21,355.1,342.16,380.98,329.23,358.34,1,0,0,0,1
5,32.2,32.4,29.0,28.8,28.6,29.6,29.0,22.8,22.6,21.0,21.2,20.8,21.8,22.6,13.3,6.0,55.0,32.0,10.0,0.0,28.0,3.0,2.0,3.5445378151260507,3.0,2.0,3.0,2.0,91.0,90.0,90.0,90.0,90.0,90.0,90.0,50.0,75.0,75.0,75.0,83.0,92.0,75.0,6.4,5.5,5.1,6.3,4.7,5.6,4.0,6.2,7.1,7.5,6.3,7.9,7.0,8.6,384.21,355.1,342.16,380.98,329.23,358.34,306.58,1,0,0,0,1
5,32.4,29.0,28.8,28.6,29.6,29.0,28.2,22.6,21.0,21.2,20.8,21.8,22.6,22.0,6.0,55.0,32.0,10.0,0.0,28.0,0.0,2.0,3.5445378151260507,3.0,2.0,3.0,2.0,2.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,75.0,75.0,75.0,83.0,92.0,75.0,83.0,5.5,5.1,6.3,4.7,5.6,4.0,5.0,7.1,7.5,6.3,7.9,7.0,8.6,7.6,355.1,342.16,380.98,329.23,358.34,306.58,338.93,1,0,0,0,0
5,29.0,28.8,28.6,29.6,29.0,28.2,30.2,21.0,21.2,20.8,21.8,22.6,22.0,23.6,55.0,32.0,10.0,0.0,28.0,0.0,0.0,3.5445378151260507,3.0,2.0,3.0,2.0,2.0,2.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,75.0,75.0,83.0,92.0,75.0,83.0,66.0,5.1,6.3,4.7,5.6,4.0,5.0,6.2,7.5,6.3,7.9,7.0,8.6,7.6,6.4,342.16,380.98,329.23,358.34,306.58,338.93,377.75,1,0,0,0,1
5,28.8,28.6,29.6,29.0,28.2,30.2,29.6,21.2,20.8,21.8,22.6,22.0,23.6,24.0,32.0,10.0,0.0,28.0,0.0,0.0,16.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,75.0,83.0,92.0,75.0,83.0,66.0,67.0,6.3,4.7,5.6,4.0,5.0,6.2,5.6,6.3,7.9,7.0,8.6,7.6,6.4,7.6,380.98,329.23,358.34,306.58,338.93,377.75,369.07,1,0,0,0,0
5,28.6,29.6,29.0,28.2,30.2,29.6,31.6,20.8,21.8,22.6,22.0,23.6,24.0,23.8,10.0,0.0,28.0,0.0,0.0,16.0,15.0,2.0,3.0,2.0,2.0,2.0,3.0,3.710869565217391,90.0,90.0,90.0,90.0,91.0,90.0,90.0,83.0,92.0,75.0,83.0,66.0,67.0,66.0,4.7,5.6,4.0,5.0,6.2,5.6,7.5,7.9,7.0,8.6,7.6,6.4,7.6,5.7,329.23,358.34,306.58,338.93,377.75,369.07,430.91,1,0,0,0,1
5,29.6,29.0,28.2,30.2,29.6,31.6,29.0,21.8,22.6,22.0,23.6,24.0,23.8,23.0,0.0,28.0,0.0,0.0,16.0,15.0,0.0,3.0,2.0,2.0,2.0,3.0,3.710869565217391,2.0,90.0,90.0,90.0,91.0,90.0,90.0,91.0,92.0,75.0,83.0,66.0,67.0,66.0,83.0,5.6,4.0,5.0,6.2,5.6,7.5,6.2,7.0,8.6,7.6,6.4,7.6,5.7,7.0,358.34,306.58,338.93,377.75,369.07,430.91,388.6,1,0,0,0,1
5,29.0,28.2,30.2,29.6,31.6,29.0,32.6,22.6,22.0,23.6,24.0,23.8,23.0,23.6,28.0,0.0,0.0,16.0,15.0,0.0,10.0,2.0,2.0,2.0,3.0,3.710869565217391,2.0,2.0,90.0,90.0,91.0,90.0,90.0,91.0,91.0,75.0,83.0,66.0,67.0,66.0,83.0,66.0,4.0,5.0,6.2,5.6,7.5,6.2,7.2,8.6,7.6,6.4,7.6,5.7,7.0,6.0,306.58,338.93,377.75,369.07,430.91,388.6,421.15,1,0,0,0,0
5,28.2,30.2,29.6,31.6,29.0,32.6,31.4,22.0,23.6,24.0,23.8,23.0,23.6,24.8,0.0,0.0,16.0,15.0,0.0,10.0,0.0,2.0,2.0,3.0,3.710869565217391,2.0,2.0,3.0,90.0,91.0,90.0,90.0,91.0,91.0,91.0,83.0,66.0,67.0,66.0,83.0,66.0,74.0,5.0,6.2,5.6,7.5,6.2,7.2,9.1,7.6,6.4,7.6,5.7,7.0,6.0,4.1,338.93,377.75,369.07,430.91,388.6,421.15,482.99,1,0,0,0,0
5,30.2,29.6,31.6,29.0,32.6,31.4,30.0,23.6,24.0,23.8,23.0,23.6,24.8,21.2,0.0,16.0,15.0,0.0,10.0,0.0,4.0,2.0,3.0,3.710869565217391,2.0,2.0,3.0,2.0,91.0,90.0,90.0,91.0,91.0,91.0,90.0,66.0,67.0,66.0,83.0,66.0,74.0,68.0,6.2,5.6,7.5,6.2,7.2,9.1,5.1,6.4,7.6,5.7,7.0,6.0,4.1,8.1,377.75,369.07,430.91,388.6,421.15,482.99,352.8,1,0,0,0,0
5,29.6,31.6,29.0,32.6,31.4,30.0,32.6,24.0,23.8,23.0,23.6,24.8,21.2,22.0,16.0,15.0,0.0,10.0,0.0,4.0,7.0,3.0,3.710869565217391,2.0,2.0,3.0,2.0,3.0,90.0,90.0,91.0,91.0,91.0,90.0,90.0,67.0,66.0,83.0,66.0,74.0,68.0,60.0,5.6,7.5,6.2,7.2,9.1,5.1,9.2,7.6,5.7,7.0,6.0,4.1,8.1,4.0,369.07,430.91,388.6,421.15,482.99,352.8,486.25,1,0,0,0,0
5,31.6,29.0,32.6,31.4,30.0,32.6,35.0,23.8,23.0,23.6,24.8,21.2,22.0,21.0,15.0,0.0,10.0,0.0,4.0,7.0,0.0,3.710869565217391,2.0,2.0,3.0,2.0,3.0,4.0,90.0,91.0,91.0,91.0,90.0,90.0,0.0,66.0,83.0,66.0,74.0,68.0,60.0,68.0,7.5,6.2,7.2,9.1,5.1,9.2,9.5,5.7,7.0,6.0,4.1,8.1,4.0,3.7,430.91,388.6,421.15,482.99,352.8,486.25,496.01,1,0,0,0,0
5,29.0,32.6,31.4,30.0,32.6,35.0,35.0,23.0,23.6,24.8,21.2,22.0,21.0,21.4,0.0,10.0,0.0,4.0,7.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,91.0,91.0,91.0,90.0,90.0,0.0,91.0,83.0,66.0,74.0,68.0,60.0,68.0,60.0,6.2,7.2,9.1,5.1,9.2,9.5,9.5,7.0,6.0,4.1,8.1,4.0,3.7,3.7,388.6,421.15,482.99,352.8,486.25,496.01,496.01,1,0,0,0,0
5,32.6,31.4,30.0,32.6,35.0,35.0,35.0,23.6,24.8,21.2,22.0,21.0,21.4,24.8,10.0,0.0,4.0,7.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,91.0,91.0,90.0,90.0,0.0,91.0,91.0,66.0,74.0,68.0,60.0,68.0,60.0,84.0,7.2,9.1,5.1,9.2,9.5,9.5,8.8,6.0,4.1,8.1,4.0,3.7,3.7,4.4,421.15,482.99,352.8,486.25,496.01,496.01,473.23,1,0,0,0,0
5,31.4,30.0,32.6,35.0,35.0,35.0,34.6,24.8,21.2,22.0,21.0,21.4,24.8,24.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,91.0,90.0,90.0,0.0,91.0,91.0,81.0,74.0,68.0,60.0,68.0,60.0,84.0,67.0,9.1,5.1,9.2,9.5,9.5,8.8,8.7,4.1,8.1,4.0,3.7,3.7,4.4,4.5,482.99,352.8,486.25,496.01,496.01,473.23,469.97,1,0,0,0,0
5,30.0,32.6,35.0,35.0,35.0,34.6,35.4,21.2,22.0,21.0,21.4,24.8,24.0,24.8,4.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,90.0,90.0,0.0,91.0,91.0,81.0,91.0,68.0,60.0,68.0,60.0,84.0,67.0,66.0,5.1,9.2,9.5,9.5,8.8,8.7,8.4,8.1,4.0,3.7,3.7,4.4,4.5,4.8,352.8,486.25,496.01,496.01,473.23,469.97,460.21,1,0,0,0,0
5,32.6,35.0,35.0,35.0,34.6,35.4,35.0,22.0,21.0,21.4,24.8,24.0,24.8,24.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,90.0,0.0,91.0,91.0,81.0,91.0,91.0,60.0,68.0,60.0,84.0,67.0,66.0,68.0,9.2,9.5,9.5,8.8,8.7,8.4,8.7,4.0,3.7,3.7,4.4,4.5,4.8,4.5,486.25,496.01,496.01,473.23,469.97,460.21,469.97,1,0,0,0,0
5,35.0,35.0,35.0,34.6,35.4,35.0,35.6,21.0,21.4,24.8,24.0,24.8,24.6,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,0.0,91.0,91.0,81.0,91.0,91.0,91.0,68.0,60.0,84.0,67.0,66.0,68.0,69.0,9.5,9.5,8.8,8.7,8.4,8.7,8.7,3.7,3.7,4.4,4.5,4.8,4.5,4.5,496.01,496.01,473.23,469.97,460.21,469.97,469.97,1,0,0,0,0
5,35.0,35.0,34.6,35.4,35.0,35.6,34.6,21.4,24.8,24.0,24.8,24.6,26.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,91.0,91.0,81.0,91.0,91.0,91.0,91.0,60.0,84.0,67.0,66.0,68.0,69.0,61.0,9.5,8.8,8.7,8.4,8.7,8.7,8.9,3.7,4.4,4.5,4.8,4.5,4.5,4.3,496.01,473.23,469.97,460.21,469.97,469.97,476.48,1,0,0,0,2
5,35.0,34.6,35.4,35.0,35.6,34.6,35.2,24.8,24.0,24.8,24.6,26.0,26.6,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,91.0,81.0,91.0,91.0,91.0,91.0,92.0,84.0,67.0,66.0,68.0,69.0,61.0,69.0,8.8,8.7,8.4,8.7,8.7,8.9,9.4,4.4,4.5,4.8,4.5,4.5,4.3,3.8,473.23,469.97,460.21,469.97,469.97,476.48,492.76,1,0,0,0,1
5,34.6,35.4,35.0,35.6,34.6,35.2,36.2,24.0,24.8,24.6,26.0,26.6,26.8,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,81.0,91.0,91.0,91.0,91.0,92.0,92.0,67.0,66.0,68.0,69.0,61.0,69.0,0.0,8.7,8.4,8.7,8.7,8.9,9.4,9.3,4.5,4.8,4.5,4.5,4.3,3.8,3.9,469.97,460.21,469.97,469.97,476.48,492.76,489.5,1,0,0,0,1
5,35.4,35.0,35.6,34.6,35.2,36.2,36.6,24.8,24.6,26.0,26.6,26.8,27.6,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,91.0,91.0,91.0,91.0,92.0,92.0,91.0,66.0,68.0,69.0,61.0,69.0,0.0,68.0,8.4,8.7,8.7,8.9,9.4,9.3,8.6,4.8,4.5,4.5,4.3,3.8,3.9,4.6,460.21,469.97,469.97,476.48,492.76,489.5,466.72,1,0,0,0,0
5,35.0,35.6,34.6,35.2,36.2,36.6,28.4,24.6,26.0,26.6,26.8,27.6,25.8,27.6,0.0,0.0,0.0,0.0,0.0,0.0,43.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,91.0,91.0,91.0,92.0,92.0,91.0,92.0,68.0,69.0,61.0,69.0,0.0,68.0,76.0,8.7,8.7,8.9,9.4,9.3,8.6,2.4,4.5,4.5,4.3,3.8,3.9,4.6,10.8,469.97,469.97,476.48,492.76,489.5,466.72,264.92,1,0,0,0,0
5,35.6,34.6,35.2,36.2,36.6,28.4,27.6,26.0,26.6,26.8,27.6,25.8,27.6,25.6,0.0,0.0,0.0,0.0,0.0,43.0,17.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,91.0,91.0,92.0,92.0,91.0,92.0,91.0,69.0,61.0,69.0,0.0,68.0,76.0,82.0,8.7,8.9,9.4,9.3,8.6,2.4,1.4,4.5,4.3,3.8,3.9,4.6,10.8,11.8,469.97,476.48,492.76,489.5,466.72,264.92,232.37,1,0,0,0,0
5,34.6,35.2,36.2,36.6,28.4,27.6,28.4,26.6,26.8,27.6,25.8,27.6,25.6,25.4,0.0,0.0,0.0,0.0,43.0,17.0,2.0,4.0,4.0,5.0,4.0,2.0,2.0,2.0,91.0,92.0,92.0,91.0,92.0,91.0,91.0,61.0,69.0,0.0,68.0,76.0,82.0,83.0,8.9,9.4,9.3,8.6,2.4,1.4,3.6,4.3,3.8,3.9,4.6,10.8,11.8,9.6,476.48,492.76,489.5,466.72,264.92,232.37,303.97,1,0,0,0,0
5,35.2,36.2,36.6,28.4,27.6,28.4,32.8,26.8,27.6,25.8,27.6,25.6,25.4,25.0,0.0,0.0,0.0,43.0,17.0,2.0,0.0,4.0,5.0,4.0,2.0,2.0,2.0,3.0,92.0,92.0,91.0,92.0,91.0,91.0,91.0,69.0,0.0,68.0,76.0,82.0,83.0,76.0,9.4,9.3,8.6,2.4,1.4,3.6,5.6,3.8,3.9,4.6,10.8,11.8,9.6,7.6,492.76,489.5,466.72,264.92,232.37,303.97,369.07,1,0,0,0,0
5,36.2,36.6,28.4,27.6,28.4,32.8,34.6,27.6,25.8,27.6,25.6,25.4,25.0,25.0,0.0,0.0,43.0,17.0,2.0,0.0,0.0,5.0,4.0,2.0,2.0,2.0,3.0,4.0,92.0,91.0,92.0,91.0,91.0,91.0,92.0,0.0,68.0,76.0,82.0,83.0,76.0,67.0,9.3,8.6,2.4,1.4,3.6,5.6,9.0,3.9,4.6,10.8,11.8,9.6,7.6,4.2,489.5,466.72,264.92,232.37,303.97,369.07,479.74,1,0,0,0,2
5,36.6,28.4,27.6,28.4,32.8,34.6,32.4,25.8,27.6,25.6,25.4,25.0,25.0,27.0,0.0,43.0,17.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,3.0,4.0,5.0,91.0,92.0,91.0,91.0,91.0,92.0,91.0,68.0,76.0,82.0,83.0,76.0,67.0,67.0,8.6,2.4,1.4,3.6,5.6,9.0,9.6,4.6,10.8,11.8,9.6,7.6,4.2,3.6,466.72,264.92,232.37,303.97,369.07,479.74,499.27,1,0,0,0,1
5,28.4,27.6,28.4,32.8,34.6,32.4,32.2,27.6,25.6,25.4,25.0,25.0,27.0,27.4,43.0,17.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,92.0,91.0,91.0,91.0,92.0,91.0,87.0,76.0,82.0,83.0,76.0,67.0,67.0,92.0,2.4,1.4,3.6,5.6,9.0,9.6,7.3,10.8,11.8,9.6,7.6,4.2,3.6,5.9,264.92,232.37,303.97,369.07,479.74,499.27,424.4,1,0,0,0,1
5,27.6,28.4,32.8,34.6,32.4,32.2,32.6,25.6,25.4,25.0,25.0,27.0,27.4,27.2,17.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,91.0,91.0,91.0,92.0,91.0,87.0,91.0,82.0,83.0,76.0,67.0,67.0,92.0,74.0,1.4,3.6,5.6,9.0,9.6,7.3,8.4,11.8,9.6,7.6,4.2,3.6,5.9,4.8,232.37,303.97,369.07,479.74,499.27,424.4,460.21,1,0,0,0,1
5,28.4,32.8,34.6,32.4,32.2,32.6,33.0,25.4,25.0,25.0,27.0,27.4,27.2,27.8,2.0,0.0,0.0,0.0,0.0,0.0,117.0,2.0,3.0,4.0,5.0,4.0,4.0,2.0,91.0,91.0,92.0,91.0,87.0,91.0,82.0,83.0,76.0,67.0,67.0,92.0,74.0,80.0,3.6,5.6,9.0,9.6,7.3,8.4,0.0,9.6,7.6,4.2,3.6,5.9,4.8,13.2,303.97,369.07,479.74,499.27,424.4,460.21,186.8,1,0,0,0,1
6,32.8,34.6,32.4,32.2,32.6,33.0,26.6,25.0,25.0,27.0,27.4,27.2,27.8,27.0,0.0,0.0,0.0,0.0,0.0,117.0,0.2,3.0,4.0,5.0,4.0,4.0,2.0,2.0,91.0,92.0,91.0,87.0,91.0,82.0,80.0,76.0,67.0,67.0,92.0,74.0,80.0,76.0,5.6,9.0,9.6,7.3,8.4,0.0,5.6,7.6,4.2,3.6,5.9,4.8,13.2,7.6,369.07,479.74,499.27,424.4,460.21,186.8,369.07,1,0,0,0,2
